1.000,69.000,31.000,3.000,0.311,0.006,0.201,0.149,0.035,0.011,0.027,0.044,0.041,0.022,0.000,0.014,0.002,0.011,0.007,0.001,0.113,0.000,0.003,0.003
0.000,47.000,3.000,3.000,0.327,0.001,0.212,0.140,0.029,0.019,0.028,0.033,0.022,0.019,0.000,0.018,0.003,0.009,0.003,0.000,0.118,0.009,0.004,0.007
0.000,41.000,23.000,3.000,0.344,0.003,0.206,0.138,0.029,0.013,0.025,0.033,0.025,0.021,0.000,0.016,0.001,0.011,0.003,0.000,0.118,0.003,0.003,0.007
0.000,47.000,3.000,4.000,0.227,0.003,0.185,0.137,0.030,0.024,0.035,0.044,0.066,0.054,0.001,0.039,0.006,0.015,0.005,0.000,0.107,0.012,0.003,0.007
0.000,45.000,31.000,3.000,0.342,0.004,0.207,0.140,0.030,0.011,0.024,0.034,0.027,0.022,0.000,0.015,0.001,0.011,0.004,0.000,0.119,0.000,0.003,0.006
1.000,60.000,31.000,5.000,0.122,0.008,0.142,0.139,0.037,0.023,0.040,0.064,0.127,0.092,0.001,0.059,0.009,0.024,0.011,0.001,0.089,0.007,0.002,0.003
1.000,44.000,14.000,3.000,0.340,0.003,0.190,0.134,0.030,0.016,0.028,0.037,0.032,0.023,0.000,0.021,0.003,0.011,0.004,0.000,0.111,0.007,0.003,0.006
1.000,56.000,23.000,3.000,0.327,0.004,0.195,0.142,0.032,0.013,0.027,0.041,0.036,0.022,0.000,0.018,0.002,0.011,0.006,0.001,0.112,0.003,0.003,0.004
0.000,58.000,3.000,5.000,0.110,0.004,0.163,0.141,0.034,0.030,0.043,0.057,0.112,0.088,0.002,0.058,0.010,0.020,0.009,0.001,0.096,0.015,0.003,0.005
1.000,84.000,14.000,3.000,0.283,0.005,0.212,0.157,0.037,0.015,0.030,0.046,0.041,0.019,0.000,0.013,0.003,0.008,0.008,0.000,0.113,0.004,0.004,0.002
0.000,85.000,3.000,2.000,0.358,0.002,0.249,0.158,0.032,0.011,0.022,0.028,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.000,0.126,0.002,0.005,0.003
0.000,85.000,14.000,3.000,0.278,0.004,0.231,0.163,0.035,0.015,0.028,0.042,0.033,0.016,0.000,0.009,0.002,0.006,0.007,0.000,0.120,0.002,0.005,0.003
1.000,61.000,33.000,4.000,0.223,0.007,0.170,0.142,0.035,0.016,0.033,0.054,0.083,0.057,0.000,0.037,0.005,0.018,0.009,0.001,0.101,0.003,0.002,0.003
1.000,73.000,33.000,3.000,0.306,0.006,0.203,0.152,0.036,0.010,0.027,0.045,0.042,0.021,0.000,0.013,0.002,0.010,0.008,0.001,0.113,0.000,0.003,0.002
